Key_Id,Year,Match_Id,Match_Name,Team1,Team2,Result,Home_Team_Name,Away_Team_Name,Winner,Stage_Name,Group_Name,Group_Stage,Knockout_Stage,Replayed,Replay,Match_Date,Stadium_Id,Stadium_Name,City_Name,Country_Name,Home_Team_Id,Home_Team_Code,Away_Team_Id,Away_Team_Code,Score,Home_Team_Score,Away_Team_Score,Home_Team_Score_Margin,Away_Team_Score_Margin,Extra_Time,Penalty_Shootout,Score_Penalties,Home_Team_Score_Penalties,Away_Team_Score_Penalties,Home_Team_Win,Away_Team_Win,Draw,Unique_Teams
148,1962,M-1962-12,England v Argentina,England,Argentina,home team win,England,Argentina,England,group stage,Group 4,1,0,0,0,06-02-1962,S-025,Estadio El Teniente,Rancagua,Chile,T-27,ENG,T-03,ARG,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
149,1962,M-1962-13,Soviet Union v Colombia,Soviet Union,Colombia,draw,Soviet Union,Colombia,Draw,group stage,Group 1,1,0,0,0,06-03-1962,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,SUN,T-15,COL,4–4,4,4,0,0,0,0,0-0,0,0,0,0,1,NULL
150,1962,M-1962-14,West Germany v Switzerland,West Germany,Switzerland,home team win,West Germany,Switzerland,West Germany,group stage,Group 2,1,0,0,0,06-03-1962,S-026,Estadio Nacional,Santiago,Chile,T-83,DEU,T-73,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
151,1962,M-1962-15,Spain v Mexico,Spain,Mexico,home team win,Spain,Mexico,Spain,group stage,Group 3,1,0,0,0,06-03-1962,S-027,Estadio Sausalito,Viña del Mar,Chile,T-71,ESP,T-44,MEX,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
152,1962,M-1962-16,Hungary v Bulgaria,Hungary,Bulgaria,home team win,Hungary,Bulgaria,Hungary,group stage,Group 4,1,0,0,0,06-03-1962,S-025,Estadio El Teniente,Rancagua,Chile,T-34,HUN,T-10,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,1,0,0,NULL
153,1962,M-1962-17,Soviet Union v Uruguay,Soviet Union,Uruguay,home team win,Soviet Union,Uruguay,Soviet Union,group stage,Group 1,1,0,0,0,06-06-1962,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,SUN,T-81,URY,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
154,1962,M-1962-18,West Germany v Chile,West Germany,Chile,home team win,West Germany,Chile,West Germany,group stage,Group 2,1,0,0,0,06-06-1962,S-026,Estadio Nacional,Santiago,Chile,T-83,DEU,T-13,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
155,1962,M-1962-19,Brazil v Spain,Brazil,Spain,home team win,Brazil,Spain,Brazil,group stage,Group 3,1,0,0,0,06-06-1962,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,BRA,T-71,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
156,1962,M-1962-20,Hungary v Argentina,Hungary,Argentina,draw,Hungary,Argentina,Draw,group stage,Group 4,1,0,0,0,06-06-1962,S-025,Estadio El Teniente,Rancagua,Chile,T-34,HUN,T-03,ARG,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
157,1962,M-1962-21,Yugoslavia v Colombia,Yugoslavia,Colombia,home team win,Yugoslavia,Colombia,Yugoslavia,group stage,Group 1,1,0,0,0,06-07-1962,S-024,Estadio Carlos Dittborn,Arica,Chile,T-84,YUG,T-15,COL,5–0,5,0,5,-5,0,0,0-0,0,0,1,0,0,NULL
158,1962,M-1962-22,Italy v Switzerland,Italy,Switzerland,home team win,Italy,Switzerland,Italy,group stage,Group 2,1,0,0,0,06-07-1962,S-026,Estadio Nacional,Santiago,Chile,T-39,ITA,T-73,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
159,1962,M-1962-23,Mexico v Czechoslovakia,Mexico,Czechoslovakia,home team win,Mexico,Czechoslovakia,Mexico,group stage,Group 3,1,0,0,0,06-07-1962,S-027,Estadio Sausalito,Viña del Mar,Chile,T-44,MEX,T-20,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
160,1962,M-1962-24,England v Bulgaria,England,Bulgaria,draw,England,Bulgaria,Draw,group stage,Group 4,1,0,0,0,06-07-1962,S-025,Estadio El Teniente,Rancagua,Chile,T-27,ENG,T-10,BGR,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
161,1962,M-1962-25,Brazil v England,Brazil,England,home team win,Brazil,England,Brazil,quarter-finals,not applicable,0,1,0,0,06-10-1962,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,BRA,T-27,ENG,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
162,1962,M-1962-26,Chile v Soviet Union,Chile,Soviet Union,home team win,Chile,Soviet Union,Chile,quarter-finals,not applicable,0,1,0,0,06-10-1962,S-024,Estadio Carlos Dittborn,Arica,Chile,T-13,CHL,T-70,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
163,1962,M-1962-27,Czechoslovakia v Hungary,Czechoslovakia,Hungary,home team win,Czechoslovakia,Hungary,Czechoslovakia,quarter-finals,not applicable,0,1,0,0,06-10-1962,S-025,Estadio El Teniente,Rancagua,Chile,T-20,CSK,T-34,HUN,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
164,1962,M-1962-28,Yugoslavia v West Germany,Yugoslavia,West Germany,home team win,Yugoslavia,West Germany,Yugoslavia,quarter-finals,not applicable,0,1,0,0,06-10-1962,S-026,Estadio Nacional,Santiago,Chile,T-84,YUG,T-83,DEU,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
165,1962,M-1962-29,Brazil v Chile,Brazil,Chile,home team win,Brazil,Chile,Brazil,semi-finals,not applicable,0,1,0,0,6/13/1962,S-026,Estadio Nacional,Santiago,Chile,T-09,BRA,T-13,CHL,4–2,4,2,2,-2,0,0,0-0,0,0,1,0,0,NULL
166,1962,M-1962-30,Czechoslovakia v Yugoslavia,Czechoslovakia,Yugoslavia,home team win,Czechoslovakia,Yugoslavia,Czechoslovakia,semi-finals,not applicable,0,1,0,0,6/13/1962,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,CSK,T-84,YUG,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
167,1962,M-1962-31,Chile v Yugoslavia,Chile,Yugoslavia,home team win,Chile,Yugoslavia,Chile,third-place match,not applicable,0,1,0,0,6/16/1962,S-026,Estadio Nacional,Santiago,Chile,T-13,CHL,T-84,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
168,1962,M-1962-32,Brazil v Czechoslovakia,Brazil,Czechoslovakia,home team win,Brazil,Czechoslovakia,Brazil,final,not applicable,0,1,0,0,6/17/1962,S-026,Estadio Nacional,Santiago,Chile,T-09,BRA,T-20,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
169,1966,M-1966-01,England v Uruguay,England,Uruguay,draw,England,Uruguay,Draw,group stage,Group 1,1,0,0,0,07-11-1966,S-030,Wembley Stadium,London,England,T-27,ENG,T-81,URY,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
170,1966,M-1966-02,West Germany v Switzerland,West Germany,Switzerland,home team win,West Germany,Switzerland,West Germany,group stage,Group 2,1,0,0,0,07-12-1966,S-034,Hillsborough Stadium,Sheffield,England,T-83,DEU,T-73,CHE,5–0,5,0,5,-5,0,0,0-0,0,0,1,0,0,NULL
171,1966,M-1966-03,Brazil v Bulgaria,Brazil,Bulgaria,home team win,Brazil,Bulgaria,Brazil,group stage,Group 3,1,0,0,0,07-12-1966,S-029,Goodison Park,Liverpool,England,T-09,BRA,T-10,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
172,1966,M-1966-04,Soviet Union v North Korea,Soviet Union,North Korea,home team win,Soviet Union,North Korea,Soviet Union,group stage,Group 4,1,0,0,0,07-12-1966,S-033,Ayresome Park,Middlesbrough,England,T-70,SUN,T-49,PRK,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
173,1966,M-1966-05,France v Mexico,France,Mexico,draw,France,Mexico,Draw,group stage,Group 1,1,0,0,0,7/13/1966,S-030,Wembley Stadium,London,England,T-28,FRA,T-44,MEX,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
174,1966,M-1966-06,Argentina v Spain,Argentina,Spain,home team win,Argentina,Spain,Argentina,group stage,Group 2,1,0,0,0,7/13/1966,S-028,Villa Park,Birmingham,England,T-03,ARG,T-71,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
175,1966,M-1966-07,Portugal v Hungary,Portugal,Hungary,home team win,Portugal,Hungary,Portugal,group stage,Group 3,1,0,0,0,7/13/1966,S-032,Old Trafford,Manchester,England,T-56,PRT,T-34,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
176,1966,M-1966-08,Italy v Chile,Italy,Chile,home team win,Italy,Chile,Italy,group stage,Group 4,1,0,0,0,7/13/1966,S-035,Roker Park,Sunderland,England,T-39,ITA,T-13,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
177,1966,M-1966-09,Uruguay v France,Uruguay,France,home team win,Uruguay,France,Uruguay,group stage,Group 1,1,0,0,0,7/15/1966,S-031,White City Stadium,London,England,T-81,URY,T-28,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
178,1966,M-1966-10,Spain v Switzerland,Spain,Switzerland,home team win,Spain,Switzerland,Spain,group stage,Group 2,1,0,0,0,7/15/1966,S-034,Hillsborough Stadium,Sheffield,England,T-71,ESP,T-73,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
179,1966,M-1966-11,Hungary v Brazil,Hungary,Brazil,home team win,Hungary,Brazil,Hungary,group stage,Group 3,1,0,0,0,7/15/1966,S-029,Goodison Park,Liverpool,England,T-34,HUN,T-09,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
180,1966,M-1966-12,Chile v North Korea,Chile,North Korea,draw,Chile,North Korea,Draw,group stage,Group 4,1,0,0,0,7/15/1966,S-033,Ayresome Park,Middlesbrough,England,T-13,CHL,T-49,PRK,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
181,1966,M-1966-13,Argentina v West Germany,Argentina,West Germany,draw,Argentina,West Germany,Draw,group stage,Group 2,1,0,0,0,7/16/1966,S-028,Villa Park,Birmingham,England,T-03,ARG,T-83,DEU,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
182,1966,M-1966-14,Portugal v Bulgaria,Portugal,Bulgaria,home team win,Portugal,Bulgaria,Portugal,group stage,Group 3,1,0,0,0,7/16/1966,S-032,Old Trafford,Manchester,England,T-56,PRT,T-10,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
183,1966,M-1966-15,Soviet Union v Italy,Soviet Union,Italy,home team win,Soviet Union,Italy,Soviet Union,group stage,Group 4,1,0,0,0,7/16/1966,S-035,Roker Park,Sunderland,England,T-70,SUN,T-39,ITA,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
184,1966,M-1966-16,England v Mexico,England,Mexico,home team win,England,Mexico,England,group stage,Group 1,1,0,0,0,7/16/1966,S-030,Wembley Stadium,London,England,T-27,ENG,T-44,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
185,1966,M-1966-17,Mexico v Uruguay,Mexico,Uruguay,draw,Mexico,Uruguay,Draw,group stage,Group 1,1,0,0,0,7/19/1966,S-030,Wembley Stadium,London,England,T-44,MEX,T-81,URY,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
186,1966,M-1966-18,Argentina v Switzerland,Argentina,Switzerland,home team win,Argentina,Switzerland,Argentina,group stage,Group 2,1,0,0,0,7/19/1966,S-034,Hillsborough Stadium,Sheffield,England,T-03,ARG,T-73,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
187,1966,M-1966-19,Portugal v Brazil,Portugal,Brazil,home team win,Portugal,Brazil,Portugal,group stage,Group 3,1,0,0,0,7/19/1966,S-029,Goodison Park,Liverpool,England,T-56,PRT,T-09,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
188,1966,M-1966-20,North Korea v Italy,North Korea,Italy,home team win,North Korea,Italy,North Korea,group stage,Group 4,1,0,0,0,7/19/1966,S-033,Ayresome Park,Middlesbrough,England,T-49,PRK,T-39,ITA,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
